StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours
25023,male,group A,associate's degree,standard,none,married,regularly,yes,2.0,private,5 - 10
25026,male,group C,some high school,standard,none,married,sometimes,yes,4.0,private,5 - 10
25028,male,group D,master's degree,free/reduced,none,married,sometimes,yes,1.0,private,< 5
25029,male,group E,high school,standard,completed,single,sometimes,yes,0.0,private,5 - 10
25031,female,group E,high school,standard,none,married,regularly,no,1.0,school_bus,< 5
25032,male,group A,high school,free/reduced,none,single,regularly,no,1.0,private,> 10
25034,female,group B,associate's degree,free/reduced,none,divorced,sometimes,yes,1.0,private,< 5
25035,female,group E,some high school,free/reduced,completed,single,sometimes,no,3.0,school_bus,5 - 10
25036,male,group D,bachelor's degree,standard,none,married,regularly,yes,2.0,private,> 10
25040,female,group D,some college,standard,none,married,never,no,5.0,school_bus,5 - 10
25042,female,group D,some high school,free/reduced,completed,single,regularly,yes,6.0,school_bus,> 10
25044,male,group C,associate's degree,free/reduced,completed,married,regularly,yes,4.0,school_bus,< 5
25045,male,group C,some high school,free/reduced,none,divorced,sometimes,yes,2.0,private,< 5
25046,female,group C,some high school,free/reduced,none,married,regularly,yes,4.0,private,< 5
25047,female,group C,high school,standard,none,divorced,sometimes,yes,1.0,school_bus,< 5
25049,male,group B,associate's degree,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10
25051,female,group B,some high school,standard,none,divorced,sometimes,yes,1.0,school_bus,5 - 10
25052,female,group E,some high school,standard,none,married,sometimes,yes,4.0,private,5 - 10
25055,male,group E,some high school,free/reduced,completed,married,sometimes,no,1.0,school_bus,< 5
25057,female,group B,some college,free/reduced,completed,married,regularly,yes,2.0,school_bus,5 - 10
25058,female,group A,some college,standard,completed,married,sometimes,no,3.0,private,> 10
25059,male,group B,high school,free/reduced,none,divorced,never,yes,3.0,private,5 - 10
25061,male,group C,master's degree,free/reduced,none,married,sometimes,yes,2.0,school_bus,5 - 10
25063,female,group D,associate's degree,free/reduced,none,married,regularly,no,1.0,private,5 - 10
25064,male,group D,high school,standard,none,single,sometimes,yes,3.0,private,5 - 10
25065,male,group B,associate's degree,standard,completed,married,never,no,2.0,school_bus,5 - 10
25066,female,group D,some college,standard,completed,married,regularly,yes,0.0,private,5 - 10
25067,female,group D,some college,free/reduced,none,married,never,yes,2.0,private,> 10
25068,female,group C,high school,standard,none,married,sometimes,yes,4.0,school_bus,> 10
25069,male,group C,some college,standard,none,single,sometimes,yes,2.0,school_bus,< 5
25071,female,group C,high school,standard,completed,married,regularly,yes,2.0,school_bus,< 5
25073,female,group E,some college,standard,none,divorced,never,yes,1.0,school_bus,5 - 10
25074,female,group D,associate's degree,standard,none,single,never,yes,3.0,private,5 - 10
25076,female,group D,some college,standard,none,married,regularly,yes,0.0,school_bus,5 - 10
25077,male,group B,some college,standard,completed,married,never,yes,5.0,school_bus,5 - 10
25078,male,group B,high school,free/reduced,none,married,sometimes,yes,5.0,private,5 - 10
25080,female,group B,associate's degree,free/reduced,none,single,sometimes,no,2.0,school_bus,< 5
25082,male,group D,associate's degree,free/reduced,completed,married,sometimes,no,3.0,school_bus,5 - 10
25083,male,group D,associate's degree,standard,none,married,regularly,yes,3.0,private,5 - 10
25084,male,group A,some college,free/reduced,none,married,sometimes,yes,4.0,private,> 10
25085,female,group D,high school,standard,none,married,regularly,yes,1.0,school_bus,> 10
25086,female,group D,some college,free/reduced,none,married,sometimes,yes,2.0,school_bus,> 10
25090,female,group D,some college,standard,none,married,sometimes,no,1.0,private,5 - 10
25091,female,group E,associate's degree,standard,none,married,sometimes,yes,0.0,private,5 - 10
25092,male,group C,high school,standard,none,single,regularly,no,1.0,school_bus,< 5
25094,female,group E,high school,free/reduced,none,married,regularly,yes,2.0,school_bus,5 - 10
25095,male,group D,high school,free/reduced,none,single,sometimes,no,3.0,school_bus,5 - 10
25096,female,group E,bachelor's degree,standard,completed,married,sometimes,yes,0.0,school_bus,< 5
25097,female,group E,high school,free/reduced,completed,single,regularly,yes,0.0,private,5 - 10
25099,female,group B,high school,free/reduced,none,single,regularly,no,1.0,private,5 - 10
25100,male,group B,associate's degree,standard,completed,divorced,never,no,2.0,school_bus,5 - 10
25101,female,group C,high school,standard,none,married,sometimes,yes,2.0,private,5 - 10
25102,male,group D,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,5 - 10
25103,male,group C,some college,standard,none,divorced,sometimes,no,2.0,school_bus,5 - 10
25106,female,group C,some college,free/reduced,completed,married,regularly,yes,3.0,private,< 5
25107,female,group E,some high school,standard,completed,single,sometimes,yes,1.0,school_bus,< 5
25109,female,group B,associate's degree,standard,completed,single,regularly,no,2.0,school_bus,< 5
25110,female,group A,bachelor's degree,standard,none,divorced,never,yes,4.0,school_bus,5 - 10
25115,female,group B,some college,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10
25118,male,group D,associate's degree,free/reduced,completed,single,regularly,no,4.0,private,< 5
25119,male,group D,some college,standard,completed,married,sometimes,yes,1.0,school_bus,< 5
25120,female,group E,master's degree,standard,completed,married,regularly,yes,2.0,school_bus,5 - 10
25121,male,group B,associate's degree,free/reduced,none,married,regularly,yes,2.0,school_bus,< 5
25122,male,group E,bachelor's degree,standard,none,married,sometimes,yes,1.0,private,5 - 10
25123,male,group D,bachelor's degree,standard,completed,divorced,sometimes,yes,3.0,private,5 - 10
25124,male,group B,bachelor's degree,standard,none,single,regularly,yes,1.0,private,5 - 10
25125,male,group C,master's degree,free/reduced,none,single,regularly,yes,5.0,school_bus,5 - 10
25126,male,group B,high school,standard,completed,divorced,sometimes,yes,1.0,school_bus,< 5
25127,female,group E,high school,free/reduced,none,married,regularly,no,3.0,school_bus,> 10
25128,female,group E,some high school,standard,completed,married,regularly,no,5.0,private,5 - 10
25130,female,group C,some college,free/reduced,none,single,regularly,yes,4.0,school_bus,< 5
25131,female,group B,associate's degree,free/reduced,none,married,never,no,1.0,school_bus,5 - 10
25133,female,group C,associate's degree,standard,completed,married,regularly,no,1.0,school_bus,5 - 10
25135,female,group E,some college,standard,none,married,sometimes,no,3.0,private,5 - 10
25136,male,group B,associate's degree,standard,none,married,regularly,yes,1.0,private,> 10
25137,male,group C,some high school,standard,completed,divorced,sometimes,yes,1.0,private,5 - 10
25139,male,group D,some college,free/reduced,none,single,never,no,7.0,private,5 - 10
25141,male,group C,some high school,standard,completed,married,sometimes,yes,0.0,private,5 - 10
25143,female,group C,associate's degree,free/reduced,none,divorced,regularly,no,3.0,school_bus,> 10
25144,male,group E,associate's degree,standard,none,married,regularly,yes,1.0,school_bus,5 - 10
25146,female,group D,some college,standard,none,divorced,regularly,yes,0.0,school_bus,5 - 10
25151,female,group C,associate's degree,free/reduced,completed,married,sometimes,no,1.0,private,< 5
25152,male,group B,high school,standard,completed,married,regularly,no,7.0,school_bus,5 - 10
25153,male,group E,master's degree,standard,none,single,sometimes,yes,4.0,private,5 - 10
25154,male,group D,some college,standard,completed,single,sometimes,no,5.0,private,< 5
25157,female,group C,some high school,free/reduced,none,divorced,regularly,yes,4.0,private,< 5
25158,male,group A,high school,standard,none,single,sometimes,yes,4.0,school_bus,5 - 10
25159,female,group E,some high school,standard,completed,divorced,regularly,yes,4.0,school_bus,5 - 10
25161,male,group D,master's degree,standard,none,divorced,never,no,1.0,school_bus,5 - 10
25162,female,group E,bachelor's degree,standard,none,married,regularly,no,4.0,school_bus,5 - 10
25163,male,group B,associate's degree,free/reduced,none,divorced,never,yes,3.0,school_bus,< 5
25165,male,group D,some college,standard,none,divorced,regularly,yes,0.0,school_bus,5 - 10
25167,female,group B,some high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10
25168,male,group D,bachelor's degree,free/reduced,completed,single,regularly,yes,0.0,school_bus,< 5
25169,male,group D,associate's degree,free/reduced,none,divorced,never,no,1.0,school_bus,5 - 10
25170,female,group E,bachelor's degree,free/reduced,none,single,regularly,yes,7.0,school_bus,< 5
25172,female,group E,bachelor's degree,standard,completed,divorced,sometimes,no,2.0,school_bus,< 5
25175,female,group D,associate's degree,free/reduced,completed,divorced,sometimes,yes,1.0,school_bus,< 5
25176,male,group C,high school,standard,completed,divorced,regularly,no,2.0,school_bus,< 5
25177,male,group D,master's degree,standard,none,married,never,no,1.0,school_bus,< 5
25178,female,group D,associate's degree,free/reduced,completed,married,regularly,yes,2.0,private,5 - 10
25179,female,group D,associate's degree,free/reduced,none,married,regularly,yes,1.0,private,5 - 10
25180,female,group A,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,< 5
25181,female,group A,high school,free/reduced,none,divorced,never,yes,3.0,school_bus,5 - 10
25182,male,group B,some college,standard,none,married,regularly,yes,1.0,private,5 - 10
25184,female,group C,high school,free/reduced,none,widowed,sometimes,yes,3.0,private,5 - 10
25185,male,group C,bachelor's degree,standard,none,married,regularly,yes,3.0,school_bus,5 - 10
25186,male,group B,associate's degree,standard,none,divorced,regularly,no,2.0,private,5 - 10
25187,male,group C,high school,free/reduced,none,married,regularly,no,1.0,private,5 - 10
25188,female,group D,high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,< 5
25189,male,group C,high school,standard,none,single,regularly,yes,3.0,private,5 - 10
25190,female,group D,master's degree,standard,none,married,never,no,4.0,school_bus,5 - 10
25191,male,group C,some high school,free/reduced,completed,married,sometimes,yes,1.0,private,< 5
25192,female,group E,some high school,standard,completed,single,never,no,1.0,private,< 5
25196,male,group D,master's degree,standard,none,single,sometimes,yes,3.0,school_bus,< 5
25197,female,group C,some college,standard,none,married,never,yes,5.0,private,5 - 10
25199,female,group A,some college,standard,none,married,sometimes,yes,1.0,school_bus,< 5
25201,male,group D,some high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,< 5
25202,female,group A,high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10
25203,male,group C,some high school,standard,none,single,never,yes,2.0,school_bus,> 10
25204,female,group D,some college,standard,completed,single,regularly,yes,1.0,private,< 5
25205,male,group C,associate's degree,free/reduced,none,single,never,yes,0.0,private,5 - 10
25206,female,group B,master's degree,free/reduced,completed,married,sometimes,yes,1.0,school_bus,< 5
25207,male,group D,high school,standard,none,married,never,yes,3.0,private,> 10
25209,female,group C,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10
25210,female,group C,associate's degree,standard,none,married,regularly,no,1.0,school_bus,< 5
25213,male,group C,master's degree,standard,none,single,sometimes,yes,3.0,school_bus,< 5
25214,female,group A,high school,standard,completed,divorced,sometimes,yes,1.0,private,< 5
25216,female,group E,master's degree,standard,none,divorced,sometimes,yes,1.0,school_bus,5 - 10
25217,male,group A,associate's degree,free/reduced,completed,single,sometimes,yes,0.0,private,> 10
25219,male,group D,bachelor's degree,standard,none,single,regularly,yes,2.0,school_bus,5 - 10
25221,male,group C,associate's degree,standard,none,married,sometimes,no,2.0,private,5 - 10
25224,female,group C,high school,free/reduced,none,single,sometimes,no,2.0,school_bus,< 5
25225,female,group E,high school,free/reduced,none,single,sometimes,yes,1.0,school_bus,5 - 10
25226,male,group D,some high school,standard,none,single,regularly,yes,3.0,school_bus,5 - 10
25227,female,group D,associate's degree,standard,none,single,sometimes,yes,2.0,school_bus,< 5
25229,male,group B,bachelor's degree,free/reduced,none,married,sometimes,yes,6.0,private,> 10
25231,female,group C,some college,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10
25232,female,group C,some college,standard,completed,married,regularly,no,1.0,school_bus,5 - 10
25234,female,group B,high school,standard,none,divorced,sometimes,yes,0.0,private,5 - 10
